policy_id,timestep,onion_loc,pot_loc,dish_loc,serving,order_list,num_in_pot,agent_pos,held_obj
64,170,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,171,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,172,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,173,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,174,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,175,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,176,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,177,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,178,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,179,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,180,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,181,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,182,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,183,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,184,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,185,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,186,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,187,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,188,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,189,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,190,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,191,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,192,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,193,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,194,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,195,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,196,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,197,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,198,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(8, 2)",0
64,199,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
64,200,"[1, 1]","[8, 8]","[2, 5]","[6, 0]",2,0,"(9, 2)",0
65,0,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 2)",3
65,1,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(5, 2)",3
65,2,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(6, 2)",3
65,3,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(7, 2)",3
65,4,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 2)",3
65,5,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 3)",3
65,6,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 4)",3
65,7,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 5)",3
65,8,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 6)",3
65,9,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 7)",3
65,10,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 8)",3
65,11,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 8)",0
65,12,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 7)",0
65,13,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(7, 7)",0
65,14,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(6, 7)",0
65,15,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(5, 7)",0
65,16,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 7)",0
65,17,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 6)",0
65,18,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(4, 6)",3
65,19,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(4, 7)",3
65,20,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(5, 7)",3
65,21,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(6, 7)",3
65,22,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(6, 8)",3
65,23,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(6, 8)",0
65,24,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(7, 8)",0
65,25,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(7, 7)",0
65,26,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(6, 7)",0
65,27,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(5, 7)",0
65,28,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(4, 7)",0
65,29,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,1,"(4, 6)",0
65,30,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(4, 6)",3
65,31,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(3, 6)",3
65,32,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(4, 6)",3
65,33,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(5, 6)",3
65,34,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(6, 6)",3
65,35,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(6, 7)",3
65,36,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(6, 8)",3
65,37,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(6, 8)",0
65,38,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(6, 7)",0
65,39,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(5, 7)",0
65,40,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(4, 7)",0
65,41,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,2,"(4, 6)",0
65,42,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(4, 6)",3
65,43,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(3, 6)",3
65,44,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(4, 6)",3
65,45,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(5, 6)",3
65,46,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(6, 6)",3
65,47,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(7, 6)",3
65,48,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 6)",3
65,49,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 5)",3
65,50,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 4)",3
65,51,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 3)",3
65,52,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 2)",3
65,53,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(9, 2)",3
65,54,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(10, 2)",3
65,55,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(11, 2)",3
65,56,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(12, 2)",3
65,57,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(13, 2)",3
65,58,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(13, 2)",2
65,59,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(12, 2)",2
65,60,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(11, 2)",2
65,61,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(10, 2)",2
65,62,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(9, 2)",2
65,63,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 2)",2
65,64,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 3)",2
65,65,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 4)",2
65,66,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 5)",2
65,67,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(8, 6)",2
65,68,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(7, 6)",2
65,69,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(6, 6)",2
65,70,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(5, 6)",2
65,71,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(4, 6)",2
65,72,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,3,"(4, 6)",2
65,73,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 6)",1
65,74,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 7)",1
65,75,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 6)",1
65,76,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(5, 6)",1
65,77,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(6, 6)",1
65,78,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(7, 6)",1
65,79,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 6)",1
65,80,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 5)",1
65,81,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 4)",1
65,82,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 3)",1
65,83,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(8, 2)",1
65,84,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(7, 2)",1
65,85,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(6, 2)",1
65,86,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(5, 2)",1
65,87,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(4, 2)",1
65,88,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(3, 2)",1
65,89,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(2, 2)",1
65,90,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",2,0,"(1, 2)",1
65,91,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(1, 2)",3
65,92,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(1, 1)",3
65,93,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(2, 1)",3
65,94,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(3, 1)",3
65,95,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 1)",3
65,96,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(5, 1)",3
65,97,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(6, 1)",3
65,98,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(7, 1)",3
65,99,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 1)",3
65,100,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 2)",3
65,101,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 3)",3
65,102,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 4)",3
65,103,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 5)",3
65,104,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 6)",3
65,105,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 7)",3
65,106,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 8)",3
65,107,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 8)",0
65,108,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(9, 8)",0
65,109,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(9, 7)",0
65,110,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 7)",0
65,111,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(7, 7)",0
65,112,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(6, 7)",0
65,113,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(5, 7)",0
65,114,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 7)",0
65,115,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 6)",0
65,116,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(4, 6)",3
65,117,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(4, 7)",3
65,118,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(5, 7)",3
65,119,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(6, 7)",3
65,120,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(6, 8)",3
65,121,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(6, 8)",0
65,122,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(5, 8)",0
65,123,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(5, 7)",0
65,124,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(4, 7)",0
65,125,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,1,"(4, 6)",0
65,126,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(4, 6)",3
65,127,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(4, 7)",3
65,128,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(5, 7)",3
65,129,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(6, 7)",3
65,130,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(6, 8)",3
65,131,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(6, 8)",0
65,132,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(5, 8)",0
65,133,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(5, 7)",0
65,134,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(4, 7)",0
65,135,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,2,"(4, 6)",0
65,136,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(4, 6)",3
65,137,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(5, 6)",3
65,138,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(6, 6)",3
65,139,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(7, 6)",3
65,140,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 6)",3
65,141,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 5)",3
65,142,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 4)",3
65,143,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 3)",3
65,144,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 2)",3
65,145,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(9, 2)",3
65,146,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(10, 2)",3
65,147,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(11, 2)",3
65,148,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(12, 2)",3
65,149,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(13, 2)",3
65,150,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(13, 2)",2
65,151,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(12, 2)",2
65,152,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(11, 2)",2
65,153,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(10, 2)",2
65,154,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(9, 2)",2
65,155,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 2)",2
65,156,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 3)",2
65,157,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 4)",2
65,158,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 5)",2
65,159,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(8, 6)",2
65,160,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(7, 6)",2
65,161,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(6, 6)",2
65,162,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(5, 6)",2
65,163,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(4, 6)",2
65,164,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,3,"(4, 6)",2
65,165,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 6)",1
65,166,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 7)",1
65,167,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 6)",1
65,168,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(5, 6)",1
65,169,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(6, 6)",1
65,170,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(7, 6)",1
65,171,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 6)",1
65,172,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 5)",1
65,173,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 4)",1
65,174,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 3)",1
65,175,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(8, 2)",1
65,176,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(7, 2)",1
65,177,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(6, 2)",1
65,178,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(5, 2)",1
65,179,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(4, 2)",1
65,180,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(3, 2)",1
65,181,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(2, 2)",1
65,182,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",1,0,"(1, 2)",1
65,183,"[6, 9]","[2, 5]","[14, 1]","[0, 1]",0,0,"(1, 2)",3
66,0,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(3, 2)",3
66,1,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(3, 3)",3
66,2,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(3, 3)",0
66,3,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(3, 2)",0
66,4,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(4, 2)",0
66,5,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(5, 2)",0
66,6,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(6, 2)",0
66,7,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(6, 3)",0
66,8,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(6, 4)",0
66,9,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(7, 4)",0
66,10,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(8, 4)",0
66,11,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(8, 5)",0
66,12,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(9, 5)",0
66,13,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(9, 6)",0
66,14,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(9, 7)",0
66,15,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,0,"(9, 8)",0
66,16,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 8)",3
66,17,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 7)",3
66,18,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 6)",3
66,19,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 5)",3
66,20,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(8, 5)",3
66,21,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(8, 4)",3
66,22,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(7, 4)",3
66,23,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(6, 4)",3
66,24,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(6, 3)",3
66,25,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(5, 3)",3
66,26,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(4, 3)",3
66,27,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(3, 3)",3
66,28,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(3, 3)",3
66,29,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(3, 3)",0
66,30,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(3, 2)",0
66,31,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(4, 2)",0
66,32,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(5, 2)",0
66,33,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(6, 2)",0
66,34,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(6, 3)",0
66,35,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(6, 4)",0
66,36,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(7, 4)",0
66,37,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(8, 4)",0
66,38,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(8, 5)",0
66,39,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 5)",0
66,40,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 6)",0
66,41,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 7)",0
66,42,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,1,"(9, 8)",0
66,43,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 8)",3
66,44,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 7)",3
66,45,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 6)",3
66,46,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 5)",3
66,47,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(8, 5)",3
66,48,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(8, 4)",3
66,49,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(7, 4)",3
66,50,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(6, 4)",3
66,51,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(6, 3)",3
66,52,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(5, 3)",3
66,53,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(4, 3)",3
66,54,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(3, 3)",3
66,55,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(3, 3)",3
66,56,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(3, 3)",0
66,57,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(2, 3)",0
66,58,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(3, 3)",0
66,59,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(4, 3)",0
66,60,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(5, 3)",0
66,61,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(6, 3)",0
66,62,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(6, 4)",0
66,63,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(7, 4)",0
66,64,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(8, 4)",0
66,65,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(8, 5)",0
66,66,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 5)",0
66,67,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 6)",0
66,68,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 7)",0
66,69,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,2,"(9, 8)",0
66,70,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(9, 8)",3
66,71,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(10, 8)",3
66,72,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(10, 7)",3
66,73,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(10, 6)",3
66,74,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(10, 5)",3
66,75,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(9, 5)",3
66,76,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(8, 5)",3
66,77,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(7, 5)",3
66,78,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(6, 5)",3
66,79,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(6, 6)",3
66,80,"[1, 4]","[9, 9]","[2, 5]","[10, 0]",2,3,"(5, 6)",3
